place_id,name,types,formatted_address,rating,user_ratings_total,geometry,website,formatted_phone_number,price_level,delivery,dine_in,reservable,serves_breakfast,serves_lunch,serves_dinner,serves_beer,serves_wine,opening_hours
ChIJB0aslk3afkcRm1mMmkvJQi0,Ristorante Ai Navigli,"['point_of_interest', 'establishment', 'restaurant', 'food']","Riviera Tiso da Camposampiero, 11, 35122 Padova PD, Italy",4.5,629.0,"{'location': {'lat': 45.4022065, 'lng': 11.8716747}, 'viewport': {'northeast': {'lat': 45.4035383802915, 'lng': 11.8729715802915}, 'southwest': {'lat': 45.4008404197085, 'lng': 11.8702736197085}}}",https://www.ainavigli.com/,348 080 7820,3.0,False,True,True,False,True,True,True,True,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1930'}}, {'close': {'day': 1, 'time': '2330'}, 'open': {'day': 1, 'time': '1930'}}, {'close': {'day': 3, 'time': '2330'}, 'open': {'day': 3, 'time': '1930'}}, {'close': {'day': 4, 'time': '2330'}, 'open': {'day': 4, 'time': '1930'}}, {'close': {'day': 5, 'time': '2330'}, 'open': {'day': 5, 'time': '1930'}}, {'close': {'day': 6, 'time': '2330'}, 'open': {'day': 6, 'time': '1930'}}], 'weekday_text': ['Monday: 7:30\u2009–\u200911:30\u202fPM', 'Tuesday: Closed', 'Wednesday: 7:30\u2009–\u200911:30\u202fPM', 'Thursday: 7:30\u2009–\u200911:30\u202fPM', 'Friday: 7:30\u2009–\u200911:30\u202fPM', 'Saturday: 7:30\u2009–\u200911:30\u202fPM', 'Sunday: 7:30\u2009–\u200911:00\u202fPM']}"
ChIJC1-qR07afkcRe3IipdQB_Rg,Pizzeria Al Duomo,"['food', 'establishment', 'restaurant', 'point_of_interest']","Via S. Gregorio Barbarigo, 18, 35141 Padova PD, Italy",4.4,1034.0,"{'location': {'lat': 45.405307, 'lng': 11.872355}, 'viewport': {'northeast': {'lat': 45.40666298029151, 'lng': 11.8737262802915}, 'southwest': {'lat': 45.40396501970851, 'lng': 11.8710283197085}}}",http://www.pizzeriaduomo.it/,049 876 0434,2.0,False,True,True,False,,True,True,True,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1900'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1900'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1900'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1900'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1900'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1900'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 7:00\u2009–\u200911:00\u202fPM', 'Wednesday: 7:00\u2009–\u200911:00\u202fPM', 'Thursday: 7:00\u2009–\u200911:00\u202fPM', 'Friday: 7:00\u2009–\u200911:00\u202fPM', 'Saturday: 7:00\u2009–\u200911:00\u202fPM', 'Sunday: 7:00\u2009–\u200911:00\u202fPM']}"
ChIJ70wXNFLafkcR7nRuzPxnpas,Ristorante Vecchio Falconiere,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Umberto I, 31, 35122 Padova PD, Italy",4.3,1660.0,"{'location': {'lat': 45.4023361, 'lng': 11.8756533}, 'viewport': {'northeast': {'lat': 45.4038092802915, 'lng': 11.8769199802915}, 'southwest': {'lat': 45.40111131970851, 'lng': 11.8742220197085}}}",http://vecchiofalconiere.it/,049 656544,2.0,False,True,True,,True,True,True,True,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1430'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 0, 'time': '2230'}, 'open': {'day': 0, 'time': '1900'}}, {'close': {'day': 2, 'time': '2230'}, 'open': {'day': 2, 'time': '1900'}}, {'close': {'day': 3, 'time': '1430'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 3, 'time': '2230'}, 'open': {'day': 3, 'time': '1900'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 4, 'time': '2230'}, 'open': {'day': 4, 'time': '1900'}}, {'close': {'day': 5, 'time': '1430'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 5, 'time': '2230'}, 'open': {'day': 5, 'time': '1900'}}, {'close': {'day': 6, 'time': '1430'}, 'open': {'day': 6, 'time': '1200'}}, {'close': {'day': 6, 'time': '2230'}, 'open': {'day': 6, 'time': '1900'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 7:00\u2009–\u200910:30\u202fPM', 'Wednesday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Thursday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Friday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Saturday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM', 'Sunday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200910:30\u202fPM']}"
ChIJnSet4lHafkcRMHT3jWZ49cY,Ca Dottori 3,"['restaurant', 'food', 'point_of_interest', 'establishment']","Via Carlo Dottori, 1, 35121 Padova PD, Italy",3.8,4.0,"{'location': {'lat': 45.4041929, 'lng': 11.8736162}, 'viewport': {'northeast': {'lat': 45.40554778029151, 'lng': 11.8750390802915}, 'southwest': {'lat': 45.40284981970851, 'lng': 11.8723411197085}}}",,347 430 2609,,,,,,,,,,"{'open_now': False, 'periods': [{'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '2000'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: 8:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: Closed', 'Sunday: Closed']}"
ChIJOXGASE7afkcR1NgjX22AjP4,Bacaro Padovano,"['point_of_interest', 'restaurant', 'establishment', 'food']","Via S. Gregorio Barbarigo, 3, 35141 Padova PD, Italy",4.5,1796.0,"{'location': {'lat': 45.405452, 'lng': 11.872472}, 'viewport': {'northeast': {'lat': 45.4068057302915, 'lng': 11.8737857802915}, 'southwest': {'lat': 45.4041077697085, 'lng': 11.8710878197085}}}",http://www.bacaropadovano.com/,049 876 2777,2.0,False,True,True,False,True,True,True,True,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1530'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '1900'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1900'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1900'}}, {'close': {'day': 5, 'time': '1530'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1900'}}, {'close': {'day': 6, 'time': '1530'}, 'open': {'day': 6, 'time': '1200'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1900'}}], 'weekday_text': ['Monday: 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Tuesday: Closed', 'Wednesday: 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 12:00\u2009–\u20093:30\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 12:00\u2009–\u20093:30\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 12:00\u2009–\u20093:30\u202fPM']}"
ChIJKd2nU0vafkcR7TAP7ZILc6o,Osteria Pizzeria La Vigna,"['establishment', 'food', 'point_of_interest', 'restaurant']","Riviera Paleocapa, 94, 35141 Padova PD, Italy",4.3,908.0,"{'location': {'lat': 45.40003429999999, 'lng': 11.8651077}, 'viewport': {'northeast': {'lat': 45.4013434802915, 'lng': 11.8665296802915}, 'southwest': {'lat': 45.3986455197085, 'lng': 11.8638317197085}}}",https://www.lavignaosteria.it/,049 856 1392,2.0,,True,True,False,True,True,True,True,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1430'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1900'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '1900'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1900'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1900'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1900'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1900'}}], 'weekday_text': ['Monday: 7:00\u2009–\u200911:00\u202fPM', 'Tuesday: Closed', 'Wednesday: 7:00\u2009–\u200911:00\u202fPM', 'Thursday: 7:00\u2009–\u200911:00\u202fPM', 'Friday: 7:00\u2009–\u200911:00\u202fPM', 'Saturday: 7:00\u2009–\u200911:00\u202fPM', 'Sunday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u2009–\u200911:00\u202fPM']}"
ChIJK6THh03afkcR6IgS-jLW8U8,Il Tartino,"['point_of_interest', 'food', 'establishment', 'restaurant']","Via Seminario, 6, 35122 Padova PD, Italy",4.7,313.0,"{'location': {'lat': 45.4018148, 'lng': 11.8724627}, 'viewport': {'northeast': {'lat': 45.40315898029149, 'lng': 11.8738486802915}, 'southwest': {'lat': 45.40046101970849, 'lng': 11.8711507197085}}}",,347 127 4319,2.0,False,True,True,False,True,True,True,True,"{'open_now': False, 'periods': [{'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1830'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1830'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1830'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1830'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1830'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 6:30\u2009–\u200911:00\u202fPM', 'Wednesday: 6:30\u2009–\u200911:00\u202fPM', 'Thursday: 6:30\u2009–\u200911:00\u202fPM', 'Friday: 6:30\u2009–\u200911:00\u202fPM', 'Saturday: 6:30\u2009–\u200911:00\u202fPM', 'Sunday: Closed']}"
ChIJmUzO803afkcRK7bzJJJC1bQ,Caffetteria Roma,"['food', 'point_of_interest', 'cafe', 'bar', 'restaurant', 'establishment', 'store']","Via 20 Settembre, 53, 35122 Padova PD, Italy",4.3,233.0,"{'location': {'lat': 45.40273570000001, 'lng': 11.8724442}, 'viewport': {'northeast': {'lat': 45.4041524302915, 'lng': 11.8737667302915}, 'southwest': {'lat': 45.4014544697085, 'lng': 11.8710687697085}}}",https://sites.google.com/view/caffetteriaroma,049 738 9206,2.0,False,True,True,True,True,True,True,True,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '0700'}}], 'weekday_text': ['Monday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 11:00\u202fAM\u2009–\u200912:00\u202fAM']}"
ChIJE4Dl70zafkcRukEFep2vbkM,Pizzeria Riello,"['establishment', 'restaurant', 'meal_takeaway', 'point_of_interest', 'food']","Via Angelo Riello, 5, 35122 Padova PD, Italy",4.7,152.0,"{'location': {'lat': 45.4005285, 'lng': 11.8687012}, 'viewport': {'northeast': {'lat': 45.4018573802915, 'lng': 11.8699719302915}, 'southwest': {'lat': 45.3991594197085, 'lng': 11.8672739697085}}}",,049 875 4512,1.0,,,,False,,,True,,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2145'}, 'open': {'day': 0, 'time': '1830'}}, {'close': {'day': 2, 'time': '2145'}, 'open': {'day': 2, 'time': '1830'}}, {'close': {'day': 3, 'time': '2145'}, 'open': {'day': 3, 'time': '1830'}}, {'close': {'day': 4, 'time': '2145'}, 'open': {'day': 4, 'time': '1830'}}, {'close': {'day': 5, 'time': '2145'}, 'open': {'day': 5, 'time': '1830'}}, {'close': {'day': 6, 'time': '2145'}, 'open': {'day': 6, 'time': '1830'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 6:30\u2009–\u20099:45\u202fPM', 'Wednesday: 6:30\u2009–\u20099:45\u202fPM', 'Thursday: 6:30\u2009–\u20099:45\u202fPM', 'Friday: 6:30\u2009–\u20099:45\u202fPM', 'Saturday: 6:30\u2009–\u20099:45\u202fPM', 'Sunday: 6:30\u2009–\u20099:45\u202fPM']}"
ChIJWRgFNmfbfkcRoNsqMUEyfSA,Green Pizza Padova,"['point_of_interest', 'meal_takeaway', 'food', 'establishment', 'meal_delivery', 'restaurant']","Via S. Gregorio Barbarigo, 87, 35122 Padova PD, Italy",4.1,140.0,"{'location': {'lat': 45.4036102, 'lng': 11.8723305}, 'viewport': {'northeast': {'lat': 45.40496228029149, 'lng': 11.8736412302915}, 'southwest': {'lat': 45.40226431970849, 'lng': 11.8709432697085}}}",http://greenpizza.it/,049 227 4162,,True,True,,False,False,False,,,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1800'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1800'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1800'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1800'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1800'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1800'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 6:00\u2009–\u200910:00\u202fPM', 'Wednesday: 6:00\u2009–\u200910:00\u202fPM', 'Thursday: 6:00\u2009–\u200910:00\u202fPM', 'Friday: 6:00\u2009–\u200910:00\u202fPM', 'Saturday: 6:00\u2009–\u200910:00\u202fPM', 'Sunday: 6:00\u2009–\u200910:00\u202fPM']}"
ChIJsaseL1LafkcR9717B3D3c7s,"Pasticceria ""Breda""","['food', 'establishment', 'point_of_interest', 'restaurant']","Via Umberto I, 26, 35122 Padova PD, Italy",4.1,1196.0,"{'location': {'lat': 45.4026375, 'lng': 11.8754067}, 'viewport': {'northeast': {'lat': 45.40397378029149, 'lng': 11.8767463302915}, 'southwest': {'lat': 45.40127581970849, 'lng': 11.8740483697085}}}",,049 875 8394,2.0,True,True,True,True,True,False,True,,"{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '1930'}, 'open': {'day': 0, 'time': '0730'}}, {'close': {'day': 2, 'time': '1930'}, 'open': {'day': 2, 'time': '0730'}}, {'close': {'day': 3, 'time': '1930'}, 'open': {'day': 3, 'time': '0730'}}, {'close': {'day': 4, 'time': '1930'}, 'open': {'day': 4, 'time': '0730'}}, {'close': {'day': 5, 'time': '1930'}, 'open': {'day': 5, 'time': '0730'}}, {'close': {'day': 6, 'time': '1930'}, 'open': {'day': 6, 'time': '0730'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 7:30\u202fAM\u2009–\u20097:30\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20097:30\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20097:30\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20097:30\u202fPM', 'Saturday: 7:30\u202fAM\u2009–\u20097:30\u202fPM', 'Sunday: 7:30\u202fAM\u2009–\u20097:30\u202fPM']}"
ChIJ__8zlVLafkcRkQuE1QwMB_c,Contorni Srl,"['food', 'establishment', 'point_of_interest', 'restaurant']","Via Acquette, 14 Bis, 35122 Padova PD, Italy",,,"{'location': {'lat': 45.4000735, 'lng': 11.8731458}, 'viewport': {'northeast': {'lat': 45.4013646302915, 'lng': 11.8744645302915}, 'southwest': {'lat': 45.3986666697085, 'lng': 11.8717665697085}}}",,,,,True,,,True,,True,,
ChIJ8cw2LlLafkcRoswH5B8vNBU,Antonio Ferrari - Storie di cibo e vino,"['establishment', 'bar', 'restaurant', 'food', 'point_of_interest']","Via Umberto I°, 15/17, 35100 Padova PD, Italy",4.1,1628.0,"{'location': {'lat': 45.402769, 'lng': 11.8757265}, 'viewport': {'northeast': {'lat': 45.4040257302915, 'lng': 11.8769617302915}, 'southwest': {'lat': 45.4013277697085, 'lng': 11.8742637697085}}}",https://www.antonioferrari.it/,328 769 3654,2.0,False,True,True,False,True,True,True,True,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1500'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '1830'}}, {'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '1830'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '1830'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1830'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1830'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1830'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '1200'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1830'}}], 'weekday_text': ['Monday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u202fPM\u2009–\u200912:00\u202fAM', 'Tuesday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u202fPM\u2009–\u200912:00\u202fAM']}"
ChIJuw1Grv3bfkcR74o4c9Np7AY,LEO'S BAKERY,"['establishment', 'point_of_interest', 'restaurant', 'food']","Via Alberto Cavalletto, 32, 35122 Padova PD, Italy",5.0,14.0,"{'location': {'lat': 45.3987382, 'lng': 11.8708603}, 'viewport': {'northeast': {'lat': 45.4000604802915, 'lng': 11.8722129302915}, 'southwest': {'lat': 45.3973625197085, 'lng': 11.8695149697085}}}",,049 490 7619,,False,True,,,,,,,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1430'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 1, 'time': '2130'}, 'open': {'day': 1, 'time': '1800'}}, {'close': {'day': 2, 'time': '1430'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 2, 'time': '2130'}, 'open': {'day': 2, 'time': '1800'}}, {'close': {'day': 3, 'time': '1430'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '1800'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 4, 'time': '2130'}, 'open': {'day': 4, 'time': '1800'}}, {'close': {'day': 5, 'time': '1430'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1800'}}, {'close': {'day': 6, 'time': '1430'}, 'open': {'day': 6, 'time': '1000'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1800'}}], 'weekday_text': ['Monday: 10:00\u202fAM\u2009–\u20092:30\u202fPM, 6:00\u2009–\u20099:30\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20092:30\u202fPM, 6:00\u2009–\u20099:30\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20092:30\u202fPM, 6:00\u2009–\u20099:30\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20092:30\u202fPM, 6:00\u2009–\u20099:30\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20092:30\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20092:30\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Sunday: Closed']}"
ChIJM7ygiFHafkcRkPouNXdDF64,Patavinus Bakery,"['store', 'bar', 'restaurant', 'establishment', 'food', 'bakery', 'point_of_interest']","Via Roma, 120, 35122 Padova PD, Italy",4.4,1464.0,"{'location': {'lat': 45.40356010000001, 'lng': 11.8755235}, 'viewport': {'northeast': {'lat': 45.4047693302915, 'lng': 11.8769718802915}, 'southwest': {'lat': 45.4020713697085, 'lng': 11.8742739197085}}}",https://patavinusdegustazioni.it/,049 875 1738,2.0,True,True,True,True,True,True,True,True,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '1530'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1530'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1530'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00\u202fAM\u2009–\u20093:30\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20093:30\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20093:30\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20099:00\u202fPM']}"
